,,bargin hunter,good speaker with low price,29 Oct 2011,5.0 ,"This item has very good sound quality, even better than the much expensive, fancy ones from Lifetrons. I went back to Amazon to buy another one."
,,Erin R.,Great little product,11 Dec 2012,5.0 ,"I bought this speaker to take on vacation with my iPod and I love it! It offers big sound in a small package. Since there isn't a volume control, you just have to use the iPod controls - being old school this threw me off at first. :)"
,,Connie Kalberg,Perfect portable speaker,27 Apr 2010,5.0 ,"This speaker is perfect for portability and sound. I just have a shuffle, and it met my need perfectly. I bought it primarily for on the golf cart, but now use it in lots of rooms in the house when I want my favorite songs. Good sound, good price and I received it only three days after I placed the order. Several golfing friends will be getting one. I am very happy with the purchase."
,,sardog10,Great Little Speaker!,16 Nov 2011,5.0 ,"I just received this today and can't say I know a lot about the technical aspect of speakers, but I can tell you that when I plugged it into the music on my phone and turned it on for the first time I was shocked at how great the sound quality was. I was expecting it to be okay but not much more than that, given the price (I paid just over $13), but I am thrilled with this purchase. When I travel I like to have my music playing in the hotel room and this far surpasses my laptop speakers and is about 1/3 the size of the portable speaker I've taken with me thus far. I notice the price has gone up to $22 today but I'll be watching for it to drop again and then will definitely be purchasing another one for my son."
,,John N. Okazaki,like the battery capability vs,23 Aug 2014,3.0 ,"Volume a little low, like the battery capability vs. rechargeable."
,,Kelly H,compact & great sound,20 Jan 2013,5.0 ,"Just what I was looking for for use at the office. Compact, easily portable and great sound. Love that I can tuck it away in the drawer when needed. Perfect for the price :-)"
,,Kindle Customer,Not worth the money!,14 Sep 2009,1.0 ,This speaker played great for a few weeks and then started to pop like popcorn. The on and off switch also has problems with not staying where you put it on or off. The real bad news is it is so cheap it is better to trash it than pay the post to return it.
,,paderm,Great speakers!!,10 Mar 2013,5.0 ,I use this once to twice a week (2-3 hours each) for the past 6 months. I still have the first pair of AAA batteries in the speaker I put in there when I bought it. It has a great loud sound that picks up where my laptop leaves off. Highly recommend for the low price.
,,Mr Peetles,Amazing sound and price,09 Oct 2011,5.0 ,I was completely surprised by the sound quality and bass response from such a tiny speaker and such a tiny price. I don't understand how they can see this so cheaply. Great buy.
,,S. G. Damitz,Handy Dandy little speaker,30 Jun 2011,3.0 ,"I purchased this to use in my office with my little mp3 player. It has pretty good sound but don't expect rich sound. That being said, this little speaker really saved my bacon. At a professional conference , a lap top more or less malfunctioned and no one could hear the sound of the video. I pulled this little baby out of my case and plugged it in the lap top, voila. Nice loud sound , easy for everyone in the room to hear ( about 30 people in room about 25X30). I was very impressed. At break time, I then plugged the speaker in to my mp3 player and everyone enjoyed the music . It is well worth the money."
,,jtimberman,Decent small speaker,13 May 2013,3.0 ,"This is a good small speaker. The sound output is much better than the iPad mini it's usually connected to. The only negative is that the battery cover is a little ""fiddly"" and causes the batteries to not make great contact."
,,dbhclt,Performs as advertised; not a room-filler,16 Jan 2013,4.0 ,"Altec im227 Orbit mp3 speaker performs as advertised. It delivers very good sound to a limited area. Beyond 8 feet, it is not what you need."
,,Despina Eleftheriou,Big sound small speaker,10 Aug 2011,4.0 ,This is a very small speaker. It fits anywhere and it makes great sound. The only downside is the bass isn't great
,,LoveToRead,Wonderful speaker,25 Jun 2011,5.0 ,"I was surprised at how loud this speaker can get. Great sound for something so small. I bought this for a children's Bible class to play music, and it will be more than adequate in the size room we use. Bought to use with the Sansa SanDisk player."
,,AJ,Good Value,11 Sep 2009,5.0 ,"I, like others, was pleasantly surprised at the quality from such a small product. I use this in my garage to listen to my I-Pod while working. It's not going to blow away any of you audio-philes; but if you're looking for something compact and portable to provide ambient levels of music from your favorite audio player, I highly recommenced this product."
,,Anne on a Mouse,Great speaker!,24 Nov 2013,5.0 ,"This is my favorite portable speaker! Great for podcasts and music on the go. It has no volume control (volume has to be controlled via playing device), which is the only drawback. Otherwise it offers fantastic sound quality, solid battery life (takes three AAAs), and good volume."
,,Marcos,Awesome sound!!,05 Dec 2010,5.0 ,"I'm very happy with this little, but powerful speaker! =) I know and listen to many other little speakers, for this kind of price, many were garbage, and others with some little more quality (than cheaper speakers) are expensive and not portable as this one. Watch out for the loud bass! For watching movies from your lap or pico projector, buy 2! =)"
,,asiahs,WIRE SHORTS OUT AFTER LESS THAN A YEAR,05 Feb 2014,2.0 ,"It's a decent speaker....but after less than a year, the wire shorted. It has gotten progressively worse over the past 1+ year. Now it's barely functional. DON'T BUY. Unless the speaker stays in a single place and isnt used portably."
,,N Rabbitt,fantastic little speaker,02 Jan 2013,4.0 ,Everyone who has seen/heard mine has wanted one of their own. Just wish it had its own volume control independent of device its plugged into. You will not be disappointed with its sound. Runs on 3 AAA and drains them a bit faster than I like. I still think its a great speaker
,,Lurkeycharms,Awesome speaker!,12 May 2011,5.0 ,"I only had this speaker for a month, but so far, so great! I use it for my iPod when I clean up on Sundays. Very loud and the sound is clear. I keep reading other reviews saying that it breaks after a while. Well...we'll see. In the meantime, it's pretty awesome."
,,Rog the Elder,Great little speaker,05 Mar 2011,5.0 ,"I have an Altec Lansing speaker system on my computer which is phenomenal, so I did not think it would be a stretch to think that this wouldn't be as good. I hooked it to my ipod touch and it was great. Just what I expected. It was loud enough to hear in a noisy backroom at my work, sure it won't fill a concert hall, but it fits in your pocket. Love it! 5 stars!"
,,lou,Impressed,23 Apr 2011,5.0 ,"Was just looking for a little speaker to take on a cruise. Price about $20 bucks thought what the heck it will at least be better than nothing. Hooked up to my mp3 and man was I impressed. The sound quality blew me away, even at max volume. Saw the same speaker online at best buy for $39 bucks. Definitely a good buy....."
,,Bfaithful,"One of my ""favorite things""",17 Mar 2009,5.0 ,I am so pleased with the sound quality of this portable speaker. What a difference now using this speaker plugged into my laptop as I watch movies. The dialogue in so much clearer to understand (especially in older or foreign movies). My sister also ordered one and she uses it with her MP3 player daily. Another advantage is being able to use triple A batteries which can be purchased anywhere.
,,242rox,Very nice product for the money...,15 Dec 2010,5.0 ,"I bought this to use with my iPad. The sound that I get is remarkable. It is better than any other portable speaker that I have used in the past. I am very pleased with the sound quality, the portability and the ease of use. I also like the small case that it came with. All in all, for me, it is a very good product that I would have no problem recommending. Very pleased."
,,teknician,you will be amazed at the sound they pack into this thing,26 Sep 2014,5.0 ,the sound on this speaker is truly exceptional -- and LOUD! you will be amazed at the sound they pack into this thing.
,,j.chan,music for your ears,14 Feb 2014,3.0 ,Good speaker. But you need to be very careful with the cord .in time if used a lot the cord will start to separate from the jack ...
,,Marg,Music Lover,28 Feb 2013,5.0 ,Love listening to all my music. Will probably purchase another for my sister. She thought it was the neatest thing.
,,Jersey Boy,CAN IT BE ANY BETTER THAN THIS?,02 Jun 2011,5.0 ,"This is a superb speaker, and everyone who hears it when I use it agree. I think you would need to spend a lot of money to get something better. Altec-Lansing at the top of its game as usual."
,,Globe99,"Small package, big sound",16 Oct 2010,5.0 ,"Works very well, I use this in my kitchen to play music or other audio from my iPhone while cooking/eating/cleaning. For such a small speaker (about the size of a large-ish muffin), very decent quality sound that fills the room. There's a carrying case included, so you could potentially take it on the road (but I haven't tried). In general, I'm happy with my purchase."
,,Camdawg,Nifty lil speaker,04 Jan 2012,4.0 ,"It's got rich sound for its size, but it's definitely not a loud speaker as it quickly distorts out when the volume turns up. I would buy this again if I had to, but I don't have to, so I guess I won't, yet."
,,yogamom,Great sound from a little speaker...,16 Jan 2013,4.0 ,"This speaker may be small, but the sound it produces isn't. It is very compact and travels easily. I use it with my android smart phone all the time and it generates very clear sound for its size."
,,Sarah Smith,Value for money,03 Jan 2012,5.0 ,"Great little speaker. I bought it as a present for my husband and he is very critical of sound quality. The tone is quite warm and not tinny or trebly at all. The speaker is compact and packs down easily. I can't comment on how quickly it goes through batteries. I only hope that they last a while. If they do, it will be a perfect little travel speaker."
,,TX Reader,Love It!,22 Nov 2013,5.0 ,Bought this speaker to use with my iPod when we go on vacation. The video does not lie! It sounds really great for its size!
,,Ki-hon Lin,"Inexpensive, portable, and SOUNDS GREAT!",03 Feb 2010,5.0 ,"Just got this little speaker and plugged it into my Droid. It is small, portable, relatively inexpensive, and sounds incredibly good for such a small little item - rich, full sound (don't get me wrong, it doesn't have huge bass sound or twinkling highs, but still) that is quite surprising. Highly recommended"
,,Thomas McWain,Cool!,17 Mar 2014,5.0 ,Cool speaker! I used to use this in the shower until I broke up with my girlfriend and she smashed it in the bathroom. I've since had to use a different speaker and obain a different girlfriend.
,,Olywajpa,Wow!,25 Dec 2009,5.0 ,"I bought this for my husband for xmas. I was a little nervous that this little speaker could play with any quality. I was WRONG. We tested Pearl Jam to Elvis to Black Eyed Peas ""Boom Boom"" song and I was blown away. Who knew that such a small speaker could put out Bass??? Not tinny, Not whimpy. Will be awesome to camp/hike/golf with. Great little speaker."
,,Chickadee,Small but great sound!,19 Jan 2014,4.0 ,I was surprised at how good the sound was from such a small speaker. Works great with my MP3 player.
,,farsidechat,BOOMING SOUND FROM TINY SPEAKER!,18 Jan 2012,5.0 ,THIS LITTLE SPEAKER AMAZED ME WITH ITS DEEP BASS AND FANTASTIC SOUND REPRODUCTION. I HOOKED IT TO MY TINY MP3 PLAYER AND WAS ASTONISHED BY THE RICHNESS OF THE SOUND. I WOULD RECOMMEND THIS TO ANYONE. AND THE PRICE IS GREAT TOO!
,,CZ,Great for price!,26 Oct 2011,4.0 ,"Very nice speaker for the price! We use these outdoors for sound effects, and they work great! Don't bother with the higher priced model, as there is no difference except the other one comes with a soft case."
,,Pyle,Awesome,13 Sep 2013,5.0 ,"I love this thing! I used it at work in a busy restaurant kitchen and could hear it perfectly amongst clanking, banging, yelling and frying! The amazing sound that comes out of this little tiny thing is impressive. Impressive battery life as well."
,,Sarah Thompson,Sound quality is AWFUL!,21 Dec 2009,1.0 ,"I bought this to use with my iPod while traveling. When it came, I tested it out at home. The sound was so incredibly awful that I didn't even make it through one song. It sounded like the pocket transistor radio I had in the early 60's! In addition, the on/off switch takes just a bump (as in a suitcase) to get turned on, which could result in used up batteries. And no amount of wrestling with it would get it into its extremely tight-fitting case. I have a larger portable Altec-Lansing stereo speaker for my iPod at home and I love it. This is WAY below their usual high standards."
,,Allen Howard,Not a bad little speaker,27 Nov 2010,4.0 ,"Don't expect everybody at a party to be able to hear it. It doesn't really have the volume that is implied, but it's not bad at all for a battery-driven amplifier."
,,sean1193,worth the price,07 Aug 2011,4.0 ,Took this speaker on a camping trip and was surprised at how good it sounded. It doesn't get extremely loud but it's good enough for a campsite. It's hard to judge how long the battery lasted because we had it on quite a bit and it lasted a little over one day. It's worth the money for sure.
,,R. FRANCE,Outstanding performance,20 Sep 2010,5.0 ,"I purchased this product expecting far less in performance than was delivered. This single speaker is amazing and produces clear and powerful sound when following Altec's recommendiation regarding setting volume level to around 80%. As satisified as I am with this product, I'm hoping Altec develops a two speaker system using this iM-237."
,,Thomas A. Oehser,The best for this size.,06 Nov 2013,5.0 ,"This is my second one of these, the first I gave to my wife. The other one was silver and came with a zipper pouch, otherwise exactly the same. Great sound for the size, I haven't found any other product comparable."
,,sribble,Altec Lansing speaker,21 Sep 2013,5.0 ,"This is the best small speakers have ever come across. I use it with my iPhone, iPad, and Microsoft computer to enhance the quality and volume of whatever I am listening to from audio books to on-line continuing Ed to music."
,,MsPav,screetchfest,08 Sep 2012,1.0 ,"Worked ok for a while - at the 80% volume required by the company, it is not loud enough (and I am a ""mature adult"" not a teen, I didn't require it to play really loud). But after a month or so it started to screech and won't stop. It is now totally useless."
,,Austin Shellito,Best speaker for vacation,30 Jan 2013,5.0 ,"We got this speaker for a vacation and it worked like a champ, we used it next to the pool, on the beach and became the party location as we were the only ones with music.. I have also bought another just for a gift so our friends would have the same experience."
,,mr.cee,big sound small speaker,01 Apr 2012,5.0 ,"I'M USALLY SKEPTICAL, ABOUT BUYING ON LINE,BUT THIS PRODUCT TOOK ME BY SURPIRSE.THE SOUND THAT CAME OUT THIS SMALL SPEAKER SOUNDS LIKE IT'S A BIG SPEAKER.I CONNECT THIS SPEAKER TO MY TRANSITTER RADIO,AND IT SOUNDS LIKE A BOOM BOX. MY IPOD UNBELIEVEABLE. I WOULD DEFINELY RECOMEND THIS TO A FRIEND OR FAMILY. AND ITS VERY AFFORDABLE. LOVE IT"
,,LeoB,One word - WOW!,11 Oct 2011,5.0 ,"Absolutely amazed by the sound of this little speaker, and the price! Added bonus, my cell has an FM radio (not online radio) that needs a headset cord to act as an antenna. This speaker cord works fine, so I can listen to FM in addition to music, podcasts, and audiobooks. What a find."
,,Boingofan23,best portable speaker ever,29 Jul 2012,5.0 ,"After purchasing a couple of ok portable speakers over the years, finally I found the end all, be all of speakers. This speaker not only sounds terrific, but it also gets nice and loud, in fact, this speaker is louder and sounds better than the altec lansings built-in to my laptop. I definitely would recommend these to anyone."
,,DJR,Good Stuff! I like it.-Updated,15 Nov 2011,2.0 ,"I bought two of these for myself and wife. We've had ours for about two weeks. No problems and sounds good. 3-AAA batteries required, not included. The package has a dotted line indicating where you should cut to open the package properly. Follow the lines or you'll end up wrestling with the package. (like my wife) There is a wristband that is in the package, it can be easily overlooked and thrown away. (like my wife) :) I payed $12.50 each with free shipping. I like them so much I was going to buy a couple for Christmas gifts. Price now $22. Oh well!! If you see it cheaper, comment on my interview, I'll get a notification. Thanks!! One last thing. The instructions say to not play the your music higher than 75% -80% of maximum. I suspect that may cause the speaker to blow. (wife's is still ok, but I had to remind her) :) IMPORTANT UPDATE: I bought two of these speakers, they didn't last. If you are looking for something long term, I recommend you get something else. After about 3-4 months, they started ""screeching"". Loud squealing noises when trying to play music."
,,zatarra,great battery life and better sound than im207,11 Jun 2011,5.0 ,This speaker is great for work. I've had mine for a year now and it's still going strong. The soft cover case with lanyard works great. I have mine attached to my lunch box. This is got to be the best product when you want music but can't use headphones. Uses AAA (I use rechargable) batteries. Very good value all around. Highly Recommended.
,,chubbobubs,Altec Lansing iM227 Orbit MP3 Speaker,16 Mar 2012,4.0 ,"Pretty good bang for your buck. Now I can take my music anywhere-- the speaker is uber portable, and produces higher quality sound than I expected. Only downside that I can see so far is that it no longer comes with a protective carrying case."
,,Zachary J. Bytsura,Good little speaker.,06 Jan 2013,4.0 ,Has about the same volume as my droid but much better quality. Not great for work like I hoped but still useful.
,,Greens31,Product is very poor,05 Jun 2013,1.0 ,"received product on time and seemed to work fine over first few months. Now the speaker squeaks loudly and will only play at a very low volume. I cannot recommend this item at all, beware before you purchase. I've basically quit using it."
,,B. Holbert,What a BOOMING!!! little Speaker.,13 Oct 2011,5.0 ,"This is the best portable speaker I've purchase. It is compact, loud and with bass that I wasn't exspecting. I am very pleased with product and will purchase another. I let my friends and family hear the sound of this speaker. This will be a gift to buy for chritmas for my love ones."
,,"Nancy in Minneapolis, MN",One Star,03 Mar 2015,1.0 ,did not last long
,,Luke,Awesome sound quality!!!,11 Dec 2011,5.0 ,More sound than I could have ever imagined out of this product. After reading a few reviews I decided to purchase this product and I'm glad I did. I will let you know how the battery life is after a few uses but for now I'm impressed with the quality and the volume that this speaker produces.
,,Goathead,Awesome Little Speaker!,20 Nov 2012,5.0 ,"Very good sound quality for such a little speaker. I use it for my desktop, laptop, iPad, iPod, and iPhone. I've got desktop speakers and a USB speaker that both sound better, but you can't beat this for portability and versatility."
,,Pat,Wonderful sound!,23 Feb 2013,5.0 ,We have a winner! This provides a great sound for a great price! The volume & quality of sound are perfect for at-home or at-work use. I can finally stop looking!
,,Robert B.,cool product,20 Jun 2010,4.0 ,I like it. It could be louder but it could be the iPhone's fault not the speaker.
,,Chuck Yeager,Excellent little speaker!,12 May 2011,5.0 ,"This Altec Lansing speaker is perfect for portable use. I've only tested it out with my laptop so far, but the sound quality is far above my expectations for the size and price. I plan on using this for summer vacations and camping trips where we can use the laptop and portable music players to be able to enjoy our tunes."
,,Frank Parrilli,Portable great sound,02 Oct 2009,5.0 ,"GREAT SPEAKER..... I love the Altec speaker I purchased for my i pod. It is small compact and delivers enough sound to fill a room. Doubles the use of my i pod from gym companion to room filling sound machine......comes with case, portable and a lot of fun....really pleased."
,,Billy H. Riddle,Better than Advertised!,25 Dec 2009,5.0 ,This product was better than advertised. I got it instead of a whole jam system. Now I can play my Ipod without having my earphones on all the time with GOOD QUALITY SOUND!
,,B Davids,Great speaker!,30 Oct 2011,5.0 ,"I used this speaker while on a field assignment, stuck on a John Deere Gator for a week in the middle of nowhere. The battery lasted at least a good 40 hours, and the sound was great! I would recommend this to anyone looking for an inexpensive portable speaker."
,,Walter Marlin,Mittens $,12 Apr 2014,3.0 ,The sound is a bit hard... muff it a bit. It is a hardy little thing although. Put it inside a mitten.
,,Jessica,great!,28 Nov 2011,5.0 ,"For the price this is a great, powerful little speaker. We used it while travelling and it was great! It's great for smaller spaces and does not require an outlet."
,,Purple Rose,"If it stops working, read this . . .",02 Jun 2010,4.0 ,"I bought this little speaker about a year ago. It was good to have while traveling. It's very light and comes with a little case, so it is easy to pack. I even listen to it at home in rooms that don't have a music source. However, about a month ago I tried to use it and it screeched and sputtered. So I put in new batteries. It didn't work at all! I had noticed when I put in the batteries that there was some white stuff in the battery compartment and that one of the metal terminals was discolored. I read on the internet that you could wipe off the corrosion with a little Isopropyl Alcohol on a lint-free cloth. I tried it and let the speaker air dry. Then I put the fresh batteries that I had bought into the speaker and it worked like new! So, to summarize: this is a good little speaker for the price. Don't turn your iPOD on too loud, or it will sound terrible. But at low to about 75% percent volume it sounds as good as the mid-priced Jam Box I used to have when I was a teenager. The little battery cover is VERY annoying. It comes off easily, but doesn't go back on very easily at all."
,,VIJAY DHARIA,Good Portable Speaker,27 Jul 2010,5.0 ,I love this portable speaker from ALTEC. It would be the best and perfect speaker if it was possible to run on both the batteries and AC.
,,Force1715,Good sound for small unit.,15 Feb 2014,5.0 ,Its small but it gives good sound. Not to much bass but what would you expect in a unit that is this portable. I take it with me on trips cause it doesnt take up much space!
,,snr6253,Great Speaker for the price,03 Feb 2012,5.0 ,"I didn't really expect this speaker to be so powerful. It is very compact, but sounds great. Don't turn it up to the max, however, because the sound will be distorted. But that's just common sense."
,,H.M.A.,does what it suppsed to well!,18 Apr 2010,5.0 ,ya this thing is great! I take it on all travels and listen to my techy podcasts with my android phone. Really happy with this. Three small batteries will last quite a while. Cool travel bag too that i can attached to my backpack via the clip-on that comes with it. I plan to use it this summer on vacation for music by the pool too :-)
,,Robbie,exactly what i needed.,02 Jan 2012,5.0 ,Wanted a portable speaker to hook up to iPod and phone. This is awesome!! As loud as you will ever need it to be. Sound quality is exquisite. I also bought some AAA batteries off Amazon so I will always have some hand.. but j have used this for hours and the battery is still going strong. Buy this..
,,Nancie,Altec Lansing portable speaker,01 Dec 2010,5.0 ,Great little speaker. Friend who travels with musician had it and after I heard how good it sounded when online and ordered it right away. Could not beat the price. Arrived on time.
,,David Phenix,Five Stars,26 Apr 2015,5.0 ,works wonderfully
,,Noah,Truly amazing,10 Oct 2009,5.0 ,"Best bang for your buck ever. I often refer to this as my ""best amazon purchase ever"". Great for gifts!"
,,Kerphline S.,I hate USPS,18 Feb 2013,2.0 ,The product itself is not bad it's pretty loud the sound quality is o.k it's not sharp but it does what it needs tobut it took me forever to recieve it due to usps. The product is good however the batteries are the most annoying thing about it.
,,Handyman,This is my second one. Its great!,08 Sep 2010,5.0 ,So good that i am buying for the second time. This should tell you something about the quality. Its great!
,,John C. Fryer III,"Nice sound, great value",06 Apr 2014,4.0 ,"Nice sound, great value. Much better than most of the cheap, tinny speakers. If you want an inexpensive, portable speaker, I don't think you can find a better sounding one for the price. I have two now."
,,BAKERBOY81,wow!!!!!,19 Nov 2010,5.0 ,"the first time that i plugged in the speaker,it was amazing.... i never thought that a little speaker could but out so much sound. it uses three AAA batteries. i have used it for about 26 hours and it still going. this is one of the best buys that i have made this year by far... you all should get one. it wont let you down trust me...."
,,Francisco Castillo,Excelente producto,12 Apr 2010,5.0 ,"Me acompaña en todo viaje, para un ambiente musical en tan compacto tamaño vale la pena, sobre todo para andar en morral o bolso pequeño...sonido antec , en cuartos cerrados de hotel muy buen sonido, exterior como playa para ambientar,"
,,Book worm,A great little item for the price !,03 May 2009,4.0 ,"I am very happy with the speaker. I take it in my car and anyplace else I want it. It's easy to use and the sound is very reasonable for the price. The small size makes it even easier to take. I am happy I bought it. I do wish it had an adaptor, however."
,,Ernest Gonzales,One good little speaker...,30 Mar 2010,5.0 ,"This is one good little speaker. I use it on a daily basis with the job I have. It has never given me any problems. Sure it's mono, but what did ya expect for how much it is?.... I'm glad I listened to a friend of mine and purchased one. He's got the first version of this speaker and it's ok, but this one is a lot better than their first version...Good job Altec!!!!"
,,Drew,Great Speaker,08 Jul 2011,5.0 ,Bought this for my wife and she uses i with her phone. She wanted it after seeing my brother in law with his and she loves it. Sound is surprisingly good for a little speaker. Batteries last a good while as well. I'd definitely recommend it.
,,lllee50,Altex Lansing Orbit Speaker,09 Feb 2014,4.0 ,"This helps the sound tremendously, but the cord to plug in to your device is way to short. You need to keep the speaker within inches of your device, which sometimes is impossible."
,,S,Not what I expected,24 Feb 2014,2.0 ,"This is good if you want a mobile speaker. I was expecting something that plugged into an electrical outlet, rather than running on batteries. The batteries ran out in less than 1 week (of very little use) and a piercing alarm sounded."
,,Chad Kuehn,Three Stars,06 Nov 2015,3.0 ,Sound is good but replacing batteries suck. I would rather have an electrical connection that charged the battery.
,,Ryan Mease,"Sounds great, I like how I can use it as ...",25 Sep 2014,5.0 ,"Sounds great, I like how I can use it as a portable speaker with many applications: Laptop, iPad, and iPhone!"
,,G. Angeles,Great little portable speaker for the IPHONE.,01 Jan 2010,5.0 ,Bought this for my girlfriend. The sound is pretty good for a portable speaker. Love the fact that it has a protective case/pouch. Perfect for the IPHONE. The only thing I don't like is that the compartment that holds the battery is hard to close. But despite that I think I'll buy one for myself.
,,Chad Morin,Great Item. Just a little pricy.,08 Mar 2014,5.0 ,"This would be better if it had a volume control on it, battery life seems good. Not extremely deep sound but good for the size and price."
,,Penguin,The little speaker with big sound,28 Feb 2011,5.0 ,One of the best purchases I've ever made. This little speaker lives up to Altec Lansing's big sound. I can take it anywhere and connect it to anything with a headphone/speaker jack! The battery life is better than expected. I get a lot of use out of it and have never had a problem with it (nearly 2 years old).
,,Larry S.,Great Product,19 Jan 2014,5.0 ,"For it's size and price it's great. Really sounds more powerful than it's size would indicate. It has clear, sharp sound. I bought it for a present for my wife and she loves it and uses it often."
,,charles m,"Little Speaker, Big Sound",01 Aug 2011,5.0 ,"I purchased this speaker, because of the reviews on AOL. I was pleasantly surprised by the quality of the sound. I've raved it to my friends it every since it came, and after listening to it, they bought one too! You can't go wrong with it. It's rare these days to find a product that's better than it's reviews."
,,rene lafontaine,broke,25 Nov 2012,1.0 ,this product work very well until labout five weeks in and then the metal contacts that hold the batteries cracked and the speaker would only screach loudly so for me the contacts need to work on Rene L
,,Amazon Customer,WOW! Really?,16 Mar 2013,5.0 ,"I can not get over how well this speaker performs! I was not expecting this kind of performance out if such a small, portable, and inexpensive speaker! Best money I have ever spent on audio."
,,Booker DeWitt,You Get What You Pay For,18 Jun 2013,3.0 ,"This is a nice speaker, for the price. Does not really have much range and has a somewhat hollow sound."
,,Zacharias,The little Jewel,24 Aug 2013,4.0 ,I really like this little jewel. I only wish I could get a little more volume from it with out it breaking up and though for what it is I like the sound but would like a little more brightness to the sound.
,,crazypants,Works well.,18 Jun 2014,5.0 ,"Shipped quickly. Good volume from iPod while wife and I play tennis. Easy to use, seems fairly durable as well. Good bass."
,,BB,Perfect,18 Dec 2012,5.0 ,Perfect for travel. Great sound. Awesome little pouch for travel. So handy and better than anything else on the market.
,,JT,Well worth purchase...,14 Dec 2011,5.0 ,"I was looking for a speaker that was powered by batteries, and had a small footprint. This speaker met both criteria. What I didn't expect was the LARGE sound that it produced. Great product for what it is, but bear in mind, this isn't a home surround sound speaker system. Highly recommend!"
,,Kindle Customer,FABULOUS SOUND!!!,18 Nov 2011,5.0 ,THIS LITTLE SPEAKER HAS AMAZING SOUND. MY KIDS LIKE IT SO MUCH I CAN NEVER FIND IT-THEY HAVE IT ALL THE TIME!! WOULD RECOMMEND TO ANYBODY!
,,robert choma,never worked -tried diff batterys but mite take it aprt ...,16 Dec 2014,1.0 ,never worked -tried diff batterys but mite take it aprt - n then chuck it i n the trash--paperweight rite now haha
,,Carol,Better than expected.,12 Jul 2013,5.0 ,Bought it for camping. Sounds great. Is loud enough to enjoy but does not bother others not near the speaker. Extremely happy with this product for the price!
,,Michael D. Tennant,Compact and Portable,01 Apr 2015,5.0 ,Very compact and portable. I take this on multi-day underground camp trips while surveying caves.
,,shopper from mtn. view,great size and price,20 Nov 2010,5.0 ,"Just what I was looking for; small, battery powered speaker for ipod to listen to music before falling asleep. So far so good (one month)!"
,,Kim,Great value,10 Feb 2013,5.0 ,Puts out a good amount of volume for how small it is. Works great with my iphone. Very happy with it!
,,donald mendelson,volume,04 Jan 2014,2.0 ,"I know this is a cheap speaker, but the volume was way too low to really be of much use for music. bought a bluetooth instead."
,,STarby,Altec Lansing iM-237 Orbit,20 Aug 2009,5.0 ,"This little baby is a wonder! The best speaker I've heard and at a price like this I bought 2!! One I put away for my son for a Christmas gift. I told my Uncle and he bought 2. I'm considering buying one for my husband for Christmas too. I keep it in my pocketbook all the time, you never know when you'll be using it and the case that it comes with is ideal!"
,,Dst,drT,28 Oct 2011,3.0 ,Great sound quality. Could be a bit smaller. The case is nice. It has good battery life. It's only problem is the very short cord which makes it very difficult to use with the iPad. Also the plug is a bit tricky to use.
,,Shonari,Big Sound from a Small Package!,08 Aug 2011,5.0 ,Price was reasonable but i was a bit skeptical about how it would sound. The minute it up to my iPod and hit play the skepticism was gone! Now i can play my ipod on the beach without having to rely on the earbuds and i can have a mini party on the go! Wish that the battery was rechargeable but the AAAs work fine
,,Adam Petrone,Big sound in a small package!,11 Dec 2009,5.0 ,Not much to say other than I love this speaker. I use it everyday either on my netbook or for my Zune HD. The sound is loud and crisp. Well made unit. I use rechargable batteries so the battery issue is not a problem to me. I would say it will play around 16 hours on a set. Don't think twice for the size and money there's nothing better out there.
,,Moviefan,Very nice speaker,16 Sep 2013,5.0 ,This speaker has amazing sound for its size. Perfect for watching videos on your smartphone. Runs many hours on 3 AAA batteries. Power indicator is green and turns red when batteries are low.
,,Carissa Lynch,Love this loud little speaker!,06 Feb 2010,5.0 ,This speaker is so little and portable but the sound is excellent! I even used it in my laptop to make the sound better. I recommend it!
,,Lightpainter,Little Speaker for MP3,03 Dec 2012,4.0 ,This is a sweet little speaker for the money. I gave it to my son in law to use at work.
,,Greg Greenlee,Love this speaker,14 May 2010,5.0 ,I use this speaker on my deck every evening while grilling. Have been using for nearly a month and have not changed batteries yet. I had stopped using my ipod because I disliked the earphones. This speaker has allowed me to enjoy my music and podcasts in a way I am much more used to. I will be buying this item for Christmas presents this year.
,,Gerhart Hauptman-diaz,Bad,14 Dec 2012,1.0 ,"This was okay for when I opened it and listened to it at first, but then the case would push the button by accident and drain the battery and it eventually became distorted and blew out. I ended up getting a Jambox which is 100x better."
,,Cubilas,Sounds good,09 Jan 2013,3.0 ,"I was expecting too much for such a small speaker, but this one really sounds nice! Good for your multimedia device, combined stereo into mono. Price was OK, seems like there's less expensive options out there."
,,Aunt Slappy,Great Speaker,19 Aug 2011,5.0 ,"This is a great little speaker. I have used it with my smart phone, mp3 player and laptop, basically any media devices that accepts a 3.5mm plug. The sounds from this little speaker have been more than impressive. I definitely would recommend this speaker to my friends."
,,Amazon Customer,Nice sound,19 Jun 2012,5.0 ,I bought this speaker to put on my invalid mother's overbed table. I attach it to an ipod or tape player so she can hear her tapes or digital books. It's small size is a plus. I feel the sound from this speaker in incredibly good. One of my best purchases.
,,Edward Charles Jacobs,Two ttmes makes good,03 Nov 2013,3.0 ,The first one had to be returned as it was damaged or defective.....but the second one received works quite well.....
,,Paul Kaiser,Awesome,21 May 2013,5.0 ,Great product!! If you want great sound get a splitter and hook up two of these for a great portable sound system.
